Work_ID,State,District,Work_Type,Sanction_Amount,Estimated_Cost,Expenditure,Progress_Percentage,Delay_Days,Implementing_Agency,Status,Latitude,Longitude,Anomaly,Anomaly_Status,Anomaly_Score,Risk_Score,Risk_Level,Risk_Reasons
MPLADS_0368,Tamil Nadu,District_2,School,3241849,1848278,2347180,98,296,Agency_18,Delayed,11.456012,79.168464,1,Normal,0.0639213833621337,25,LOW,Severe project delay
MPLADS_0369,Andhra Pradesh,District_24,Hospital,3932506,3358424,3495862,64,164,Agency_17,Completed,13.702477,78.057716,1,Normal,0.099274866384619,30,LOW,"High expenditure, Project delay"
MPLADS_0370,Tamil Nadu,District_13,Drainage,2469493,423145,1410507,59,306,Agency_2,Completed,8.20536,79.292888,1,Normal,0.0890993588858201,25,LOW,Severe project delay
MPLADS_0371,Maharashtra,District_9,School,406778,3504373,4245040,45,270,Agency_7,Not Started,19.914729,76.539436,1,Normal,0.0694013511985913,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0372,Maharashtra,District_29,Hospital,1347682,2103413,4413428,35,7,Agency_7,Not Started,21.087108,79.287062,1,Normal,0.0311927610615438,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0373,Andhra Pradesh,District_4,Community Hall,3182293,735611,2574462,57,37,Agency_10,Not Started,16.463339,83.732997,1,Normal,0.0685555676572615,15,LOW,High expenditure
MPLADS_0374,Karnataka,District_5,Drinking Water,1591037,1707387,2767398,75,113,Agency_3,Delayed,12.940888,74.51483,1,Normal,0.1056115833907783,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0375,Telangana,District_11,Community Hall,4082371,2841241,398742,37,338,Agency_12,Completed,16.905973,77.41693,1,Normal,0.0656161804793168,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0376,Andhra Pradesh,District_24,Road,4904501,2687174,2331945,10,55,Agency_3,Not Started,16.105719,84.286506,1,Normal,0.0286527433322706,10,LOW,High sanctioned amount
MPLADS_0377,Telangana,District_19,Hospital,2652352,1270985,652911,11,430,Agency_11,Not Started,15.961309,77.664018,1,Normal,0.044898793079347,25,LOW,Severe project delay
MPLADS_0378,Kerala,District_21,Road,1581817,3629269,686935,41,473,Agency_12,Not Started,10.280116,77.228075,1,Normal,0.0453572199848876,25,LOW,Severe project delay
MPLADS_0379,Telangana,District_3,Road,2065074,395744,1695124,38,358,Agency_4,Delayed,17.09624,79.127492,1,Normal,0.0776822716588924,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0380,Karnataka,District_12,Drainage,4770058,2078594,3133305,70,137,Agency_16,Delayed,11.79101,74.682379,1,Normal,0.0707870417830117,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0381,Kerala,District_26,School,4012931,1893441,4637163,10,101,Agency_18,Completed,12.738499,77.309309,1,Normal,0.0332834838753915,75,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0382,Telangana,District_19,Drainage,4590334,2654325,4083332,35,333,Agency_4,Completed,15.820254,80.816885,1,Normal,0.0732467608891124,70,HIGH,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0383,Kerala,District_19,Hospital,1852502,2811623,411072,51,176,Agency_6,Completed,11.139952,77.056588,1,Normal,0.0861979313115695,15,LOW,Project delay
MPLADS_0384,Telangana,District_13,Road,1512538,1726850,2105637,30,168,Agency_15,Not Started,17.664433,79.159265,1,Normal,0.1054048341526135,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0385,Karnataka,District_28,Drinking Water,2076819,3833799,2798302,32,338,Agency_1,In Progress,14.921926,77.067576,1,Normal,0.1001774459322112,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0386,Telangana,District_7,Road,2124520,1906759,966010,12,285,Agency_3,Delayed,16.37257,77.3139,1,Normal,0.0847913935937223,25,LOW,Severe project delay
MPLADS_0387,Telangana,District_15,Drinking Water,2482665,3936932,3531302,17,260,Agency_5,Not Started,17.062513,79.877787,1,Normal,0.0915911485929981,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0388,Telangana,District_23,Drainage,3984053,482184,753264,40,374,Agency_17,Not Started,16.627599,79.759043,1,Normal,0.0638364045153496,25,LOW,Severe project delay
MPLADS_0389,Andhra Pradesh,District_7,Drainage,782722,1259725,4869633,57,222,Agency_14,Completed,19.00142,77.460596,1,Normal,0.046459702646587,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0390,Andhra Pradesh,District_26,School,1841396,2386806,4478852,55,198,Agency_9,Completed,17.039174,80.294377,1,Normal,0.0976566233972638,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0391,Andhra Pradesh,District_8,Road,1250847,4672295,3921372,23,210,Agency_3,Not Started,18.329739,78.134913,1,Normal,0.0651659181705265,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0392,Karnataka,District_5,Community Hall,1084104,3384944,429503,72,286,Agency_13,Delayed,16.348382,77.85533,1,Normal,0.0660222936905604,25,LOW,Severe project delay
MPLADS_0393,Kerala,District_21,Drainage,2500700,2958087,3189888,30,179,Agency_3,Delayed,12.545225,76.576445,1,Normal,0.1141830685273254,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0394,Maharashtra,District_14,Drainage,3925416,708139,168253,54,249,Agency_11,Not Started,18.831636,77.728132,1,Normal,0.0475025302976597,25,LOW,Severe project delay
MPLADS_0395,Telangana,District_4,School,4068293,3020424,679745,9,230,Agency_2,In Progress,19.36251,79.368317,1,Normal,0.0575865267482197,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0396,Telangana,District_23,Drinking Water,1266053,4155513,3221369,59,471,Agency_15,In Progress,15.924587,80.737605,1,Normal,0.049454382508377,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0397,Karnataka,District_10,School,4151599,4367293,1669537,1,481,Agency_13,Delayed,16.326687,77.111962,-1,Anomaly,-0.0181747622000806,55,MEDIUM,"Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0398,Telangana,District_20,Road,1744000,4520697,1289898,14,22,Agency_19,Completed,16.684268,79.703765,1,Normal,0.0245019635279173,20,LOW,Low progress with high expenditure
MPLADS_0399,Andhra Pradesh,District_15,Hospital,1440598,3111481,2374840,2,47,Agency_16,In Progress,15.199505,81.974987,1,Normal,0.0473574819953602,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0400,Maharashtra,District_18,Hospital,4596925,2781801,781143,42,108,Agency_18,In Progress,16.292855,78.060116,1,Normal,0.0587468598496633,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0401,Tamil Nadu,District_20,Drinking Water,2619849,349850,3916377,30,295,Agency_7,Completed,13.596717,76.402491,1,Normal,0.0776098636417932,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0402,Telangana,District_13,Drainage,781658,4001382,4500998,69,5,Agency_13,In Progress,19.806414,78.74625,1,Normal,0.0142605872890969,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0403,Andhra Pradesh,District_29,Drinking Water,3846315,91139,3995853,66,37,Agency_4,Not Started,18.346973,83.037322,1,Normal,0.0311693221065554,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0404,Tamil Nadu,District_8,Drainage,4929797,4883511,1471433,55,168,Agency_9,In Progress,11.175291,79.301487,1,Normal,0.0237686197672966,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0405,Maharashtra,District_9,Drainage,3825702,821965,3358549,62,355,Agency_10,Completed,21.310351,75.954365,1,Normal,0.0890153447215674,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0406,Tamil Nadu,District_16,Hospital,4140284,353446,1336325,74,282,Agency_9,Not Started,9.831386,79.003892,1,Normal,0.0699300294992095,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0407,Andhra Pradesh,District_19,Drinking Water,2449771,3421484,4700693,14,202,Agency_7,In Progress,17.931783,82.87451,1,Normal,0.0571770703166694,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0408,Kerala,District_16,School,2505918,1448558,2157865,91,324,Agency_15,Delayed,11.869943,75.932517,1,Normal,0.0893459147530416,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0409,Kerala,District_7,Drainage,3855721,1035663,2952050,9,312,Agency_8,Not Started,11.962037,75.112544,1,Normal,0.0705281177100765,45,MEDIUM,"Severe project delay, Low progress with high expenditure"
MPLADS_0410,Tamil Nadu,District_14,Community Hall,2416304,2811158,1586845,37,272,Agency_19,Not Started,11.049139,76.224186,1,Normal,0.1090737037481521,25,LOW,Severe project delay
MPLADS_0411,Karnataka,District_28,Community Hall,360435,1767479,998722,46,243,Agency_11,Delayed,13.772101,75.685723,1,Normal,0.0656863510358956,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0412,Tamil Nadu,District_14,School,208477,1848432,2047398,56,326,Agency_5,Delayed,10.218567,79.120962,1,Normal,0.0649698515004714,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0413,Telangana,District_25,Community Hall,2445682,1095716,3537110,49,474,Agency_2,In Progress,17.393088,78.905036,1,Normal,0.0573792329619698,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0414,Telangana,District_27,Road,3780370,3873873,4299639,70,46,Agency_10,In Progress,16.773931,78.618357,1,Normal,0.0507063717241049,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0415,Kerala,District_4,Drainage,2487839,3011937,1075560,14,248,Agency_16,Completed,9.24544,74.990309,1,Normal,0.0833167909333224,25,LOW,Severe project delay
MPLADS_0416,Karnataka,District_26,School,3738173,4144638,2764036,17,78,Agency_13,Completed,15.72414,77.073779,1,Normal,0.0593803378461301,20,LOW,Low progress with high expenditure
MPLADS_0417,Andhra Pradesh,District_15,Drinking Water,1396652,2985012,101656,81,109,Agency_8,Not Started,16.688636,80.454302,1,Normal,0.0354835696695179,15,LOW,Project delay
MPLADS_0418,Telangana,District_3,Drainage,3978685,3743793,2172766,87,12,Agency_9,Delayed,17.357122,80.480668,1,Normal,0.0222471731040141,0,LOW,No major risk detected
MPLADS_0419,Kerala,District_5,School,2030407,2170700,363153,1,394,Agency_11,Delayed,10.587776,76.045873,1,Normal,0.0227902616652628,25,LOW,Severe project delay
MPLADS_0420,Maharashtra,District_1,Hospital,3327746,2603589,3463708,83,379,Agency_11,Completed,15.766673,75.432357,1,Normal,0.0714724655646973,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0421,Kerala,District_3,Drinking Water,851125,1748413,4139977,97,364,Agency_16,Not Started,9.9489,75.836939,1,Normal,0.0348090352624466,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0422,Telangana,District_15,Hospital,2436537,2581069,4111153,42,89,Agency_10,Not Started,18.178707,79.22769,1,Normal,0.0890477041115016,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0423,Telangana,District_24,Drainage,3048778,4688807,997938,25,341,Agency_12,Completed,18.292411,80.106556,1,Normal,0.0501917070759312,25,LOW,Severe project delay
MPLADS_0424,Kerala,District_27,Drinking Water,2743695,187799,992014,70,347,Agency_6,Completed,11.939734,76.66712,1,Normal,0.0576806394442838,25,LOW,Severe project delay
MPLADS_0425,Andhra Pradesh,District_8,Community Hall,1818693,231789,3811065,37,279,Agency_12,Completed,18.906456,76.847684,1,Normal,0.0734341912790754,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0426,Tamil Nadu,District_29,School,2041161,3867780,872839,93,220,Agency_10,In Progress,9.096357,76.231764,1,Normal,0.0605141224019794,25,LOW,Severe project delay
MPLADS_0427,Telangana,District_4,Drainage,3912949,4220163,1692245,41,72,Agency_18,Not Started,18.454646,80.612516,1,Normal,0.0561225624838861,0,LOW,No major risk detected
MPLADS_0428,Kerala,District_2,Road,1360015,4678656,1074367,4,233,Agency_18,Not Started,9.320019,77.21029,1,Normal,0.0261705572273076,45,MEDIUM,"Severe project delay, Low progress with high expenditure"
MPLADS_0429,Kerala,District_29,Drinking Water,3906600,852009,1116623,10,259,Agency_4,Not Started,8.47723,77.229534,1,Normal,0.0561215983432054,25,LOW,Severe project delay
MPLADS_0430,Karnataka,District_24,Drinking Water,4563257,4356080,244898,64,112,Agency_9,Completed,13.961359,74.466536,1,Normal,0.0255451248140421,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0431,Tamil Nadu,District_24,Drainage,151894,262803,471122,33,45,Agency_7,Completed,10.720882,77.278462,-1,Anomaly,-0.0226363209648432,70,HIGH,"Expenditure exceeds sanctioned amount, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0432,Maharashtra,District_10,Drainage,1458277,2305913,685025,0,273,Agency_18,Completed,17.451674,75.150507,1,Normal,0.0369718958769587,25,LOW,Severe project delay
MPLADS_0433,Andhra Pradesh,District_4,Hospital,2583200,2504244,4274550,82,42,Agency_8,Completed,17.899971,81.067206,1,Normal,0.0563959369840857,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0434,Maharashtra,District_3,Community Hall,1654592,4265645,4119683,1,207,Agency_11,Delayed,17.6235,77.66577,1,Normal,0.0332747093234357,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0435,Tamil Nadu,District_2,Hospital,4524024,1304329,1615752,84,416,Agency_7,Completed,12.010444,77.345021,1,Normal,0.045517683862155,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0436,Tamil Nadu,District_25,Hospital,3617945,2920581,3293549,19,348,Agency_9,In Progress,10.315875,76.711922,1,Normal,0.0928160475593468,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0437,Tamil Nadu,District_17,Community Hall,3716569,3544679,4775123,60,102,Agency_8,Delayed,9.014436,79.060695,1,Normal,0.0496436276968995,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0438,Maharashtra,District_23,Road,3279112,128840,817040,86,123,Agency_3,Delayed,16.779349,76.958856,1,Normal,0.034310935992361,15,LOW,Project delay
MPLADS_0439,Tamil Nadu,District_21,Hospital,1098966,211297,4142443,20,9,Agency_17,Completed,11.970659,76.648883,1,Normal,0.0037167119774795,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0440,Kerala,District_24,Hospital,4650549,3019656,2453292,87,328,Agency_2,Not Started,10.809636,75.467063,1,Normal,0.0621932526809151,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0441,Maharashtra,District_20,Drinking Water,4266794,1981375,3652891,67,186,Agency_15,Completed,21.859025,76.613429,1,Normal,0.0893553832114751,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0442,Tamil Nadu,District_23,Community Hall,882307,4293460,2164828,11,30,Agency_14,Not Started,12.513558,78.510951,1,Normal,0.0243860121104664,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0443,Kerala,District_13,School,2139632,2355433,3603345,21,155,Agency_18,Completed,8.399698,76.446194,1,Normal,0.0970094275325179,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0444,Karnataka,District_5,Road,1890875,4270242,1043388,19,59,Agency_16,Completed,18.159823,76.767414,1,Normal,0.0488603477412784,0,LOW,No major risk detected
MPLADS_0445,Tamil Nadu,District_21,Road,4849412,2137001,2794975,81,248,Agency_4,Not Started,12.587458,79.913667,1,Normal,0.0696222365762042,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0446,Maharashtra,District_9,Community Hall,2418417,2731722,3093362,0,386,Agency_6,Not Started,17.082519,74.359972,1,Normal,0.0555106518957648,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0447,Telangana,District_25,Drainage,4245843,3505673,461989,29,373,Agency_6,Not Started,18.305022,78.761908,1,Normal,0.0565377105563733,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0448,Tamil Nadu,District_29,Drainage,3605971,4646985,829555,96,438,Agency_11,Not Started,12.703223,79.980097,-1,Anomaly,-0.0092811548993501,45,MEDIUM,"Severe project delay, AI detected unusual pattern"
MPLADS_0449,Telangana,District_25,Drinking Water,4056389,1781530,4869382,23,269,Agency_17,In Progress,17.249028,78.100108,1,Normal,0.0451020351086638,85,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0450,Kerala,District_28,Drinking Water,362579,3462635,4922301,13,441,Agency_3,Not Started,11.790417,75.514496,-1,Anomaly,-0.0110295934135736,95,CRITICAL,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure, AI detected unusual pattern"
MPLADS_0451,Karnataka,District_22,Community Hall,4123542,191900,3087026,35,216,Agency_13,Completed,17.2583,75.949196,1,Normal,0.0676655542637426,55,MEDIUM,"Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0452,Andhra Pradesh,District_6,Drinking Water,1613825,3423694,2154751,68,398,Agency_3,Completed,17.005829,77.473836,1,Normal,0.0976776881782953,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0453,Karnataka,District_5,Road,3568920,4027497,158469,74,1,Agency_16,In Progress,15.867015,76.078131,-1,Anomaly,-0.00187133069132,20,LOW,AI detected unusual pattern
MPLADS_0454,Tamil Nadu,District_25,Road,4078604,718875,2347422,23,23,Agency_15,Not Started,11.285007,76.90566,1,Normal,0.0420865402057164,10,LOW,High sanctioned amount
MPLADS_0455,Telangana,District_10,School,3527794,4840287,4180555,59,205,Agency_11,Completed,18.821182,80.478629,1,Normal,0.0580595396177512,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0456,Telangana,District_8,Drainage,1574631,303078,526394,94,319,Agency_18,In Progress,16.688633,77.563715,1,Normal,0.0095779015424394,25,LOW,Severe project delay
